UMAP1,UMAP2,GT,KMeans,DEC,scDCC
-8.512826,-2.7982078,Beta,Beta,Beta,Beta
-8.374943,-2.8042734,Beta,Beta,Beta,Beta
8.043256,-5.9226446,Alpha,Alpha,Alpha,Alpha
4.570925,3.650215,Delta,Delta,Beta,Delta
6.855246,-5.907019,Alpha,Alpha,Alpha,Alpha
-4.1935453,17.354252,Ductal,Ductal,Ductal,Ductal
4.3879776,12.322974,Beta,Acinar,Acinar,Beta
-7.965225,-2.5834527,Beta,Beta,Beta,Beta
6.56565,-6.490045,Alpha,Alpha,Alpha,Alpha
7.54856,-5.4327917,Alpha,Alpha,Alpha,Alpha
4.4827347,11.5349865,Beta,Acinar,Acinar,Acinar
-3.0307548,17.97586,Ductal,Ductal,Ductal,Ductal
5.996862,-6.5087657,Alpha,Alpha,Alpha,Alpha
6.252166,-5.9228244,Alpha,Alpha,Alpha,Alpha
-4.1165614,17.550716,Ductal,Ductal,Ductal,Ductal
-8.875646,-2.2714183,Beta,Beta,Beta,Beta
-8.9919195,0.715972,Beta,Beta,Beta,Beta
7.970542,-6.790663,Alpha,Alpha,Alpha,Alpha
4.1580086,12.216361,Beta,Acinar,Acinar,Beta
3.4685318,-1.7504351,Gamma,Delta,Alpha,Gamma
-8.465502,-0.53217256,Beta,Beta,Beta,Beta
4.341315,3.4889421,Delta,Delta,Beta,Delta
2.8986702,-1.9056712,Gamma,Delta,Alpha,Gamma
-8.235788,-1.3579949,Beta,Beta,Beta,Beta
-2.5896618,18.24669,Ductal,Ductal,Ductal,Ductal
-3.232186,17.320438,Ductal,Ductal,Ductal,Ductal
-7.7023826,-1.7236603,Beta,Beta,Beta,Beta
-3.343866,17.39266,Ductal,Ductal,Ductal,Ductal
-8.449289,-3.3165288,Beta,Beta,Beta,Beta
7.8156056,-5.7148337,Alpha,Alpha,Alpha,Alpha
-8.091469,-2.4125514,Beta,Beta,Beta,Beta
-8.652838,-1.214264,Beta,Beta,Beta,Beta
-8.5868845,-1.9623017,Beta,Beta,Beta,Beta
7.694566,-5.8365846,Alpha,Alpha,Alpha,Alpha
-8.244777,-2.1952353,Beta,Beta,Beta,Beta
6.811124,-5.706377,Alpha,Alpha,Alpha,Alpha
-8.757309,-2.3546665,Beta,Beta,Beta,Beta
-8.346152,-3.2289693,Beta,Beta,Beta,Beta
7.417322,-5.541523,Alpha,Alpha,Alpha,Alpha
-3.2187786,17.594444,Ductal,Ductal,Ductal,Ductal
6.9640756,-5.8216763,Alpha,Alpha,Alpha,Alpha
-3.7575707,17.556726,Ductal,Ductal,Ductal,Ductal
-8.9052,-2.038919,Beta,Beta,Beta,Beta
7.764708,-5.766289,Alpha,Alpha,Alpha,Alpha
-8.100874,-2.2616873,Beta,Beta,Beta,Beta
-8.840291,-1.1844753,Beta,Beta,Beta,Beta
-7.827834,-2.3036938,Beta,Beta,Beta,Beta
-7.91808,-3.0031965,Beta,Beta,Beta,Beta
8.14152,-6.3228064,Alpha,Alpha,Alpha,Alpha
13.179391,-8.589091,Beta,Beta,Beta,Alpha
7.1056166,-5.6792474,Alpha,Alpha,Alpha,Alpha
4.6321163,3.3374376,Delta,Delta,Beta,Delta
3.2724612,-1.9902827,Gamma,Delta,Beta,Gamma
-7.4772396,-3.0440211,Beta,Beta,Beta,Beta
-7.7508874,-2.5381317,Beta,Beta,Beta,Beta
4.639744,3.5015926,Delta,Delta,Beta,Delta
4.530662,12.309743,Beta,Acinar,Acinar,Beta
-3.4927392,17.438442,Ductal,Ductal,Ductal,Ductal
-7.9344873,-2.7577195,Beta,Beta,Beta,Beta
-8.389221,-2.7563705,Beta,Beta,Beta,Beta
8.167997,-5.990133,Alpha,Alpha,Alpha,Alpha
-8.577446,-2.38129,Beta,Beta,Beta,Beta
7.5351796,-5.402047,Alpha,Alpha,Alpha,Alpha
7.2866735,-5.608376,Alpha,Alpha,Alpha,Alpha
3.2273927,-2.106175,Gamma,Alpha,Alpha,Gamma
4.4341187,3.9586494,Delta,Delta,Beta,Delta
-8.676715,-1.5286276,Beta,Beta,Beta,Beta
7.7090106,-6.8869343,Alpha,Alpha,Alpha,Alpha
7.6652966,-5.6940384,Alpha,Alpha,Alpha,Alpha
-7.071482,-2.038494,Beta,Beta,Beta,Beta
4.4461684,3.2461474,Delta,Delta,Beta,Delta
4.968803,2.9342344,Delta,Delta,Beta,Delta
4.2685094,3.5502822,Delta,Delta,Beta,Delta
7.942255,-5.914236,Alpha,Alpha,Alpha,Alpha
-8.95527,-2.0067718,Beta,Beta,Beta,Beta
-8.778276,-1.5045433,Beta,Beta,Beta,Beta
15.640852,3.6306913,Stellate,Beta,Stellate,Stellate
-2.995161,17.737503,Ductal,Ductal,Ductal,Ductal
-8.283701,-2.7372575,Beta,Beta,Beta,Beta
3.4020224,-1.4295405,Gamma,Delta,Alpha,Gamma
6.402997,-5.509743,Alpha,Alpha,Alpha,Alpha
2.8494701,-1.943255,Gamma,Delta,Beta,Gamma
3.1555638,-1.8028361,Gamma,Delta,Alpha,Gamma
-8.18557,-2.4543412,Beta,Beta,Beta,Beta
3.27403,-1.6485302,Gamma,Delta,Alpha,Gamma
6.5531864,-5.29249,Alpha,Alpha,Alpha,Alpha
6.2346764,-5.675336,Alpha,Alpha,Alpha,Alpha
-8.240519,-2.7904038,Beta,Beta,Beta,Beta
7.938865,-5.7646155,Alpha,Alpha,Alpha,Alpha
-3.7829485,17.195972,Ductal,Ductal,Ductal,Ductal
4.7185364,3.7684696,Delta,Delta,Beta,Delta
7.409051,-6.028705,Alpha,Alpha,Alpha,Alpha
-8.282109,-2.924165,Beta,Beta,Beta,Beta
-8.025775,-2.742878,Beta,Beta,Beta,Beta
6.891254,-6.1605473,Alpha,Alpha,Alpha,Alpha
-7.5200152,-2.3828664,Beta,Beta,Beta,Beta
-2.9608066,16.70889,Ductal,Ductal,Ductal,Ductal
7.240267,-5.4468055,Alpha,Alpha,Alpha,Alpha
7.863289,-5.741334,Alpha,Alpha,Alpha,Alpha
-3.9115798,17.272177,Ductal,Ductal,Ductal,Ductal
4.0968547,3.8682814,Delta,Delta,Beta,Delta
-8.809116,-2.1309538,Beta,Beta,Beta,Beta
13.20374,-8.645683,Beta,Beta,Beta,Beta
6.9418035,-5.72883,Alpha,Alpha,Alpha,Alpha
-3.8351367,17.146795,Ductal,Ductal,Ductal,Ductal
-7.8570004,-2.1744578,Beta,Beta,Beta,Beta
7.7961736,-6.0655556,Alpha,Alpha,Alpha,Alpha
15.536615,3.967349,Stellate,Beta,Stellate,Stellate
-1.799213,16.822062,Ductal,Ductal,Ductal,Ductal
-8.436216,-1.103781,Beta,Beta,Beta,Beta
7.411003,-5.932491,Alpha,Alpha,Alpha,Alpha
-7.478386,-2.80398,Beta,Beta,Beta,Beta
-8.7764,-1.4794761,Beta,Beta,Beta,Beta
-0.7899037,16.0297,Ductal,Ductal,Ductal,Ductal
17.451952,-3.5442078,Beta,Beta,Stellate,Beta
-2.0682356,17.503767,Ductal,Ductal,Ductal,Ductal
6.0625467,-5.908427,Alpha,Alpha,Alpha,Alpha
-3.7591243,16.968248,Ductal,Ductal,Ductal,Ductal
2.90877,-1.6859024,Gamma,Delta,Beta,Gamma
-8.724652,-2.5592463,Beta,Beta,Beta,Beta
15.547883,3.51935,Stellate,Beta,Stellate,Stellate
-8.799456,-1.9115014,Beta,Beta,Beta,Beta
6.973567,-6.360713,Alpha,Alpha,Alpha,Alpha
6.511955,-5.9453535,Alpha,Alpha,Alpha,Alpha
14.8121,5.882883,Stellate,Beta,Stellate,Stellate
-3.83416,16.964676,Ductal,Ductal,Ductal,Ductal
7.4254327,-6.1036525,Alpha,Alpha,Alpha,Alpha
-8.414432,-1.9202151,Beta,Beta,Beta,Beta
-8.805157,-2.5699599,Beta,Beta,Beta,Beta
7.0396085,-4.9438496,Alpha,Alpha,Alpha,Alpha
4.4668036,3.5592978,Delta,Delta,Beta,Delta
-8.272919,-1.668098,Beta,Beta,Beta,Beta
-1.3986645,18.84489,Ductal,Ductal,Ductal,Ductal
-7.712484,-2.7589302,Beta,Beta,Beta,Beta
-7.8823786,-2.4331543,Beta,Beta,Beta,Beta
-7.3757706,-2.884316,Beta,Beta,Beta,Beta
-8.43264,-1.59139,Beta,Beta,Beta,Beta
6.8535247,-4.643796,Alpha,Alpha,Alpha,Alpha
-8.419778,-1.8874822,Beta,Beta,Beta,Beta
6.8530827,-5.50221,Alpha,Alpha,Alpha,Alpha
4.5605264,3.8650608,Delta,Delta,Beta,Delta
3.0839305,-1.8575053,Gamma,Delta,Beta,Gamma
-8.168229,-1.954145,Beta,Beta,Beta,Beta
-8.197572,-1.2837739,Beta,Beta,Beta,Beta
7.6816053,-5.4547834,Alpha,Alpha,Alpha,Alpha
7.0214157,-6.524324,Alpha,Alpha,Alpha,Alpha
4.469743,2.9699993,Delta,Delta,Beta,Delta
6.6859055,-5.583699,Alpha,Alpha,Alpha,Alpha
3.2314358,-1.8536493,Gamma,Delta,Alpha,Gamma
-9.204553,-2.0715806,Beta,Beta,Beta,Beta
-8.359291,-1.9830638,Beta,Beta,Beta,Beta
-8.819411,-1.9705806,Beta,Beta,Beta,Beta
-3.0898345,18.321234,Ductal,Ductal,Ductal,Ductal
15.446326,3.352804,Stellate,Beta,Stellate,Stellate
-7.8872876,-1.8619502,Beta,Beta,Beta,Beta
4.6184015,12.00002,Beta,Acinar,Acinar,Beta
-8.632079,-2.3418767,Beta,Beta,Beta,Beta
-8.197172,-2.3796258,Beta,Beta,Beta,Beta
-9.29876,-1.4278568,Beta,Beta,Beta,Beta
4.2325816,2.604517,Delta,Delta,Beta,Delta
-8.688724,-1.6603396,Beta,Beta,Beta,Beta
6.4556947,-6.2932296,Alpha,Alpha,Alpha,Alpha
-9.052264,-1.5422688,Beta,Beta,Beta,Beta
-7.838651,-2.4224062,Beta,Beta,Beta,Beta
-6.6072354,-1.5727406,Beta,Beta,Beta,Beta
-8.099828,-2.8582113,Beta,Beta,Beta,Beta
-3.6946092,16.95585,Ductal,Ductal,Ductal,Ductal
-8.28545,-1.9675542,Beta,Beta,Beta,Beta
-8.143634,-1.6874759,Beta,Beta,Beta,Beta
5.9339757,-6.474949,Alpha,Alpha,Alpha,Alpha
-8.266529,-2.0066292,Beta,Beta,Beta,Beta
-8.580653,-1.8200043,Beta,Beta,Beta,Beta
4.024106,3.8109038,Delta,Delta,Beta,Delta
-3.9799485,16.79002,Ductal,Ductal,Ductal,Ductal
7.260308,-5.3295784,Alpha,Alpha,Alpha,Alpha
-3.1393673,18.166319,Ductal,Ductal,Ductal,Ductal
-8.273977,-2.5134432,Beta,Beta,Beta,Beta
6.216501,-5.7843204,Alpha,Alpha,Alpha,Alpha
16.639353,-4.3880215,Beta,Beta,Beta,Beta
-7.655609,-2.781486,Beta,Beta,Beta,Beta
-8.71646,-0.33725342,Beta,Beta,Beta,Beta
8.111197,-6.0389805,Alpha,Alpha,Alpha,Alpha
-7.6249924,-2.503802,Beta,Beta,Beta,Beta
-9.815766,0.3464629,Beta,Beta,Beta,Beta
-7.6724467,-1.7634844,Beta,Beta,Beta,Beta
-7.7664447,-2.2066548,Beta,Beta,Beta,Beta
-8.8959255,-1.0992649,Beta,Beta,Beta,Beta
-7.258296,-2.528837,Beta,Beta,Beta,Beta
8.516778,-3.3030658,Alpha,Alpha,Alpha,Alpha
-8.008398,-1.0577409,Beta,Beta,Beta,Beta
-8.004292,-2.616829,Beta,Beta,Beta,Beta
-3.3759317,17.182884,Ductal,Ductal,Ductal,Ductal
-4.0279045,17.624447,Ductal,Ductal,Ductal,Ductal
15.54662,3.458143,Stellate,Beta,Stellate,Stellate
7.682015,-5.3847857,Alpha,Alpha,Alpha,Alpha
7.357331,-6.124736,Alpha,Alpha,Alpha,Alpha
7.2035456,-5.256482,Alpha,Alpha,Alpha,Alpha
-7.1977587,-2.2468677,Beta,Beta,Beta,Beta
-8.818356,0.93877095,Beta,Beta,Beta,Beta
-2.2205503,17.929327,Ductal,Ductal,Ductal,Ductal
14.5616045,5.593789,Stellate,Beta,Stellate,Stellate
8.293575,-6.594262,Alpha,Alpha,Alpha,Alpha
3.4986503,-1.5995113,Gamma,Delta,Alpha,Alpha
12.821481,4.036545,Beta,Beta,Stellate,Beta
-8.45128,-2.3471448,Beta,Beta,Beta,Beta
-0.64117587,16.511492,Ductal,Ductal,Ductal,Ductal
4.8261714,2.9541504,Delta,Delta,Beta,Delta
-8.279132,-1.6701025,Beta,Beta,Beta,Beta
4.1278343,12.621631,Beta,Ductal,Acinar,Beta
-8.172315,-0.64227074,Beta,Beta,Beta,Beta
6.6428657,-5.970613,Alpha,Alpha,Alpha,Alpha
3.0956929,-1.9429168,Gamma,Delta,Alpha,Gamma
-8.226726,-1.9111435,Beta,Beta,Beta,Beta
6.8183637,-5.8602896,Alpha,Alpha,Alpha,Alpha
-7.9061093,-2.0385306,Beta,Beta,Beta,Beta
-3.0528257,16.6396,Ductal,Ductal,Ductal,Ductal
-9.721259,-0.22447354,Beta,Beta,Beta,Beta
3.3784027,-0.79610175,Gamma,Delta,Beta,Gamma
-8.70239,-2.23639,Beta,Beta,Beta,Beta
-0.6110076,16.269989,Ductal,Ductal,Ductal,Ductal
-7.9366484,-2.390703,Beta,Beta,Beta,Beta
-2.7442286,17.921438,Ductal,Ductal,Ductal,Ductal
4.3979325,11.804973,Beta,Acinar,Acinar,Acinar
2.6398802,-1.9040357,Gamma,Delta,Alpha,Gamma
15.483293,3.9320967,Stellate,Beta,Stellate,Stellate
7.5430183,-5.509432,Alpha,Alpha,Alpha,Alpha
7.677907,-5.001344,Alpha,Alpha,Alpha,Alpha
-8.511622,-1.1336981,Beta,Beta,Beta,Beta
-7.315128,-2.670884,Beta,Beta,Beta,Beta
-7.5874186,-2.266757,Beta,Beta,Beta,Beta
8.130552,-5.637634,Alpha,Alpha,Alpha,Alpha
-7.549571,-2.0119236,Beta,Beta,Beta,Beta
7.5213284,-5.8695188,Alpha,Alpha,Alpha,Alpha
7.676489,-3.8597467,Alpha,Alpha,Alpha,Alpha
8.099025,-6.0645194,Alpha,Alpha,Alpha,Alpha
-7.9263387,-2.0036952,Beta,Beta,Beta,Beta
6.1453342,-5.7763033,Alpha,Alpha,Alpha,Alpha
2.8704252,-1.3668371,Gamma,Delta,Beta,Gamma
16.911592,-4.7301064,Beta,Beta,Beta,Beta
-8.3199835,-1.8742775,Beta,Beta,Beta,Beta
7.234302,-5.3156238,Alpha,Alpha,Alpha,Alpha
2.5709772,-1.0477226,Gamma,Delta,Beta,Gamma
-7.6049685,-2.1752713,Beta,Beta,Beta,Beta
-8.116165,-2.0200517,Beta,Beta,Beta,Beta
-7.516416,-2.4407735,Beta,Beta,Beta,Beta
-3.610287,17.589512,Ductal,Ductal,Ductal,Ductal
14.792525,4.2674356,Stellate,Beta,Stellate,Stellate
4.0166364,3.728864,Delta,Delta,Beta,Delta
15.2120695,3.5000224,Stellate,Beta,Stellate,Stellate
-2.6557238,16.538158,Ductal,Ductal,Ductal,Ductal
-8.876473,-0.4428406,Beta,Beta,Beta,Beta
6.5040913,-6.398914,Alpha,Alpha,Alpha,Alpha
-9.07944,0.1849773,Beta,Beta,Beta,Beta
-7.9453044,-2.5025213,Beta,Beta,Beta,Beta
-8.224848,-2.081842,Beta,Beta,Beta,Beta
3.443082,-1.8671753,Gamma,Delta,Alpha,Alpha
-7.7093024,-2.6738636,Beta,Beta,Beta,Beta
-8.226811,-1.56001,Beta,Beta,Beta,Beta
3.0592105,-1.4241089,Gamma,Delta,Alpha,Gamma
12.685708,4.6109405,Beta,Beta,Stellate,Stellate
-2.168259,18.18355,Ductal,Ductal,Ductal,Ductal
6.6026654,-5.7843814,Alpha,Alpha,Alpha,Alpha
-7.318195,-2.3736727,Beta,Beta,Beta,Beta
-6.9611726,-1.7032996,Beta,Beta,Beta,Beta
6.326842,-6.0539804,Alpha,Alpha,Alpha,Alpha
-8.379656,-2.104754,Beta,Beta,Beta,Beta
2.8050241,-1.3514853,Gamma,Delta,Beta,Alpha
-7.3701696,-2.220837,Beta,Beta,Beta,Beta
-7.1526423,-2.5899708,Beta,Beta,Beta,Beta
-8.062677,-1.676321,Beta,Beta,Beta,Beta
2.2650836,-1.4028063,Gamma,Delta,Alpha,Gamma
6.953666,-5.535246,Alpha,Alpha,Alpha,Alpha
6.1932673,-5.4461904,Alpha,Alpha,Alpha,Alpha
-3.686243,17.032276,Ductal,Ductal,Ductal,Ductal
-7.640274,-2.3366868,Beta,Beta,Beta,Beta
-7.286435,-1.5835445,Beta,Beta,Beta,Beta
-8.489834,-0.28773752,Beta,Beta,Beta,Beta
-8.424054,-2.050024,Beta,Beta,Beta,Beta
-8.22957,-1.985974,Beta,Beta,Beta,Beta
-3.8772604,16.614544,Ductal,Ductal,Ductal,Ductal
-8.032998,-0.67349637,Beta,Beta,Beta,Beta
-3.7411675,16.683264,Ductal,Ductal,Ductal,Ductal
-8.155531,-2.5299587,Beta,Beta,Beta,Beta
4.8342867,2.9512646,Delta,Delta,Beta,Delta
-7.5936093,-1.7496495,Beta,Beta,Beta,Beta
-7.436081,-2.45549,Beta,Beta,Beta,Beta
3.2723572,2.2592432,Delta,Delta,Beta,Delta
-3.319431,16.873081,Ductal,Ductal,Ductal,Ductal
-7.0445476,-2.5518804,Beta,Beta,Beta,Beta
7.6694083,-7.107664,Alpha,Alpha,Alpha,Alpha
-8.259581,-1.5099821,Beta,Beta,Beta,Beta
-8.180963,-1.5932958,Beta,Beta,Beta,Beta
-7.9773455,-1.3410667,Beta,Beta,Beta,Beta
-3.6108663,17.65903,Ductal,Ductal,Ductal,Ductal
7.413858,-5.367906,Alpha,Alpha,Alpha,Alpha
-8.378213,-0.120256916,Beta,Beta,Beta,Beta
-7.5136895,-2.0735228,Beta,Beta,Beta,Beta
-0.77143145,15.992808,Ductal,Ductal,Ductal,Ductal
6.160419,-5.2051373,Alpha,Alpha,Alpha,Alpha
-7.7486196,-0.01240569,Beta,Beta,Beta,Beta
6.084363,-5.592603,Alpha,Alpha,Alpha,Alpha
15.075636,4.252583,Stellate,Beta,Stellate,Stellate
14.945854,3.379915,Stellate,Beta,Stellate,Stellate
4.412014,2.7531946,Delta,Delta,Beta,Delta
-8.032668,-0.5807065,Beta,Beta,Beta,Beta
-8.255814,-1.401696,Beta,Beta,Beta,Beta
-8.567378,-1.7386823,Beta,Beta,Beta,Beta
-1.3875144,17.493427,Ductal,Ductal,Ductal,Ductal
-7.5428824,0.56711906,Beta,Beta,Beta,Beta
-2.7800345,16.413534,Ductal,Ductal,Ductal,Ductal
-7.9967074,-1.1930225,Beta,Beta,Beta,Beta
6.581623,-5.26727,Alpha,Alpha,Alpha,Alpha
-2.42915,16.626719,Ductal,Ductal,Ductal,Ductal
6.9491467,-5.66685,Alpha,Alpha,Alpha,Alpha
3.0684433,-1.1902122,Gamma,Delta,Beta,Gamma
6.1184998,-5.60991,Alpha,Alpha,Alpha,Alpha
-8.418779,0.7988574,Beta,Beta,Beta,Beta
-1.2194862,16.149378,Ductal,Ductal,Ductal,Ductal
-7.530422,0.53521514,Beta,Beta,Beta,Beta
-3.087329,16.32965,Ductal,Alpha,Alpha,Ductal
-7.3541403,-2.125989,Beta,Beta,Beta,Beta
13.415112,-6.7950015,Beta,Beta,Alpha,Beta
6.5068226,-4.325319,Alpha,Alpha,Alpha,Alpha
3.0710015,-1.513714,Gamma,Delta,Beta,Gamma
4.25282,2.6442997,Delta,Delta,Beta,Delta
17.081335,-5.015992,Beta,Beta,Beta,Beta
7.2369266,-4.9961467,Alpha,Alpha,Alpha,Alpha
6.896571,-4.849892,Alpha,Alpha,Alpha,Alpha
3.4682982,-0.954713,Gamma,Delta,Beta,Gamma
-7.582471,-1.8877673,Beta,Beta,Beta,Beta
-7.4005294,-1.8489199,Beta,Beta,Beta,Beta
12.436376,4.7403264,Beta,Beta,Stellate,Beta
13.053912,-8.207807,Beta,Beta,Beta,Beta
3.1132772,-1.4468095,Gamma,Delta,Alpha,Gamma
6.4214625,-5.363271,Alpha,Alpha,Alpha,Alpha
-7.6918635,-1.7229048,Beta,Beta,Beta,Beta
-7.6820107,1.0159492,Beta,Beta,Beta,Beta
4.6916575,11.8719225,Beta,Acinar,Acinar,Beta
-1.5867879,16.882366,Ductal,Ductal,Ductal,Ductal
-7.36634,-2.0209699,Beta,Beta,Beta,Beta
-7.8047676,-1.5815976,Beta,Beta,Beta,Beta
7.027788,-5.59823,Alpha,Alpha,Alpha,Alpha
-7.9910264,-1.045551,Beta,Beta,Beta,Beta
-3.6951046,16.692047,Ductal,Ductal,Ductal,Ductal
5.9213986,-5.7692504,Alpha,Alpha,Alpha,Alpha
-1.4671067,16.856981,Ductal,Ductal,Ductal,Ductal
6.4933367,-4.824054,Alpha,Alpha,Alpha,Alpha
14.539027,4.195308,Stellate,Beta,Stellate,Stellate
-1.4779639,16.888979,Ductal,Ductal,Ductal,Ductal
-2.7883296,16.519073,Ductal,Ductal,Ductal,Ductal
-7.184251,-2.0448844,Beta,Beta,Beta,Beta
-8.734981,-0.25298917,Beta,Delta,Beta,Beta
-1.5848073,16.790577,Ductal,Ductal,Ductal,Ductal
-0.8963012,15.959808,Ductal,Ductal,Ductal,Ductal
-3.3527038,16.70799,Ductal,Ductal,Ductal,Ductal
-3.2277212,16.693157,Ductal,Ductal,Ductal,Ductal
4.9154077,3.416266,Delta,Delta,Beta,Delta
4.80836,3.7554204,Delta,Delta,Beta,Delta
-7.5110097,-2.9861605,Beta,Beta,Beta,Beta
-1.0122156,16.302872,Ductal,Delta,Beta,Ductal
-8.548604,-2.9332712,Beta,Beta,Beta,Beta
-8.321414,-2.772758,Beta,Beta,Beta,Beta
4.6769023,3.9399505,Delta,Delta,Beta,Delta
7.40447,-6.1383905,Alpha,Alpha,Alpha,Alpha
4.3026876,11.937795,Beta,Acinar,Acinar,Beta
4.2430177,12.472045,Beta,Acinar,Acinar,Beta
-3.685857,17.016214,Ductal,Beta,Acinar,Beta
15.59451,3.7159722,Stellate,Beta,Stellate,Stellate
-8.532571,-2.7049434,Beta,Beta,Beta,Beta
-8.6803465,-2.626965,Beta,Beta,Beta,Beta
4.339472,3.7630892,Delta,Delta,Beta,Delta
-7.9809103,-2.9564183,Beta,Beta,Beta,Beta
4.6745114,12.644277,Beta,Acinar,Acinar,Beta
-7.8094053,-3.028383,Beta,Beta,Beta,Beta
4.147992,3.6200476,Delta,Delta,Beta,Delta
7.663716,-5.639158,Alpha,Alpha,Alpha,Alpha
4.8017044,3.6809752,Delta,Delta,Beta,Delta
4.37603,3.1556907,Delta,Delta,Beta,Delta
-8.514113,-2.8730505,Beta,Beta,Beta,Beta
4.5286827,2.9130151,Delta,Delta,Beta,Delta
-8.601524,-3.0771646,Beta,Beta,Beta,Beta
-9.297076,-1.5227095,Beta,Beta,Beta,Beta
-1.793585,17.901413,Ductal,Ductal,Ductal,Ductal
4.578027,11.596085,Beta,Acinar,Acinar,Beta
4.1003275,3.8721004,Delta,Delta,Beta,Delta
7.3064456,-6.084716,Alpha,Alpha,Alpha,Alpha
4.536883,12.805588,Beta,Acinar,Acinar,Beta
3.9851832,2.804611,Delta,Delta,Beta,Delta
-8.493827,-1.3254701,Beta,Beta,Beta,Beta
-8.429047,-3.2405324,Beta,Beta,Beta,Beta
4.7688813,2.9694202,Delta,Delta,Beta,Delta
-2.5472627,18.262606,Ductal,Ductal,Ductal,Ductal
-3.5300074,17.205658,Ductal,Ductal,Ductal,Ductal
4.2715187,3.3714647,Delta,Delta,Beta,Delta
4.418073,3.1468675,Delta,Delta,Beta,Delta
15.3365555,3.7167268,Stellate,Beta,Stellate,Stellate
7.53513,-5.30991,Alpha,Alpha,Alpha,Alpha
-8.804432,-2.489518,Beta,Beta,Beta,Beta
-4.189159,17.116879,Ductal,Ductal,Ductal,Ductal
4.1984034,12.381196,Beta,Ductal,Acinar,Beta
13.3503475,-8.751851,Beta,Beta,Beta,Beta
-8.450795,-2.3904493,Beta,Beta,Beta,Beta
-8.268167,-3.190247,Beta,Beta,Beta,Beta
-8.455178,-2.4557586,Beta,Beta,Beta,Beta
-8.820488,-2.686789,Beta,Beta,Beta,Beta
-3.2885697,18.332878,Ductal,Ductal,Ductal,Ductal
4.028969,3.8555906,Delta,Delta,Beta,Delta
4.428923,13.082131,Beta,Ductal,Ductal,Beta
15.288648,3.4703035,Stellate,Beta,Stellate,Stellate
7.7538285,-5.6297755,Alpha,Alpha,Alpha,Alpha
4.644536,3.6314907,Delta,Delta,Beta,Delta
4.327489,12.118284,Beta,Acinar,Acinar,Beta
-7.164275,-2.602363,Beta,Beta,Beta,Beta
-8.999208,-0.9860105,Beta,Beta,Beta,Beta
-7.7219467,-0.27766156,Beta,Beta,Beta,Beta
4.363371,12.249562,Beta,Acinar,Acinar,Acinar
4.326376,3.6622097,Delta,Delta,Beta,Delta
-8.142913,-2.6492345,Beta,Beta,Beta,Beta
7.9928575,-6.1645575,Alpha,Alpha,Alpha,Alpha
4.201734,3.189698,Delta,Delta,Beta,Delta
3.288783,-1.993216,Gamma,Delta,Beta,Gamma
-8.953382,-2.0139172,Beta,Beta,Beta,Beta
-3.512534,17.676933,Ductal,Ductal,Ductal,Ductal
8.170589,-6.032755,Alpha,Alpha,Alpha,Alpha
7.522888,-5.194744,Alpha,Alpha,Alpha,Alpha
-7.988599,-2.6484785,Beta,Beta,Beta,Beta
15.621407,3.8271303,Stellate,Beta,Stellate,Stellate
-8.822955,-1.7708263,Beta,Beta,Beta,Beta
-8.7701645,-2.1391592,Beta,Beta,Beta,Beta
4.6317835,3.1337206,Delta,Delta,Beta,Delta
-8.30061,-3.192202,Beta,Beta,Beta,Beta
7.5575953,-5.5271926,Alpha,Alpha,Alpha,Alpha
-4.139075,17.155403,Ductal,Ductal,Ductal,Ductal
-7.1689672,-2.4852028,Beta,Beta,Beta,Beta
7.364411,-5.239268,Alpha,Alpha,Alpha,Alpha
-8.665238,-2.2857847,Beta,Beta,Beta,Beta
-3.5399384,17.587503,Ductal,Ductal,Ductal,Ductal
-8.108377,-1.9687527,Beta,Beta,Beta,Beta
7.5686255,-5.356172,Alpha,Alpha,Alpha,Alpha
-8.905049,-1.9981118,Beta,Beta,Beta,Beta
4.351535,12.46182,Beta,Acinar,Acinar,Beta
-8.39008,-2.3402433,Beta,Beta,Beta,Beta
3.747362,3.152457,Delta,Delta,Beta,Delta
-8.399869,-2.3585086,Beta,Beta,Beta,Beta
6.944905,-6.0528975,Alpha,Alpha,Alpha,Alpha
4.036805,2.6297793,Delta,Delta,Beta,Delta
4.642158,3.3804805,Delta,Delta,Beta,Delta
-8.248242,-2.7677934,Beta,Beta,Beta,Beta
-2.861132,17.894863,Ductal,Ductal,Ductal,Ductal
7.1118727,-5.1459155,Alpha,Alpha,Alpha,Alpha
4.11175,3.2430897,Delta,Delta,Beta,Delta
-9.4449835,-1.8727793,Beta,Beta,Beta,Beta
-7.1902885,-2.4138334,Beta,Beta,Beta,Beta
7.597787,-4.9032693,Alpha,Alpha,Alpha,Alpha
7.98255,-6.1395407,Alpha,Alpha,Alpha,Alpha
-8.439375,-2.0017948,Beta,Beta,Beta,Beta
15.630143,3.6255171,Stellate,Beta,Stellate,Stellate
-3.7243059,17.383347,Ductal,Ductal,Ductal,Ductal
6.716257,-5.5844746,Alpha,Alpha,Alpha,Alpha
4.5648103,11.878909,Beta,Acinar,Acinar,Beta
-8.209392,-2.5982327,Beta,Beta,Beta,Beta
7.3067613,-5.2569227,Alpha,Alpha,Alpha,Alpha
7.8194394,-6.166782,Alpha,Alpha,Alpha,Alpha
-3.654236,17.321846,Ductal,Ductal,Ductal,Ductal
4.374757,12.450045,Beta,Acinar,Acinar,Beta
